order_id,date_key,date,driver_id,customer_id,region,order_amount,items_delivered,items_missing,delivery_hour,has_missing,has_missing_int,failure_cost,day_of_week,month,week_number,quarter,semester,period,order_size_tier,amount_tier
64474a7b-fcc5-4f10-bebf-5cd4ae5e99b0,20230723,2023-07-23,WDID10260,WCID5685,Apopka,217.09,13,0,6,False,0,0.0,Sunday,2023-07,29,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
c1ed403b-da93-47e8-8943-256679232c1e,20230724,2023-07-24,WDID10465,WCID5672,Kissimmee,327.65,14,1,2,True,1,70.8255595,Monday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),$250–$400
69c35576-3dff-497c-9303-8a3277bb13eb,20230724,2023-07-24,WDID10620,WCID6091,Kissimmee,149.73,1,1,19,True,1,70.8255595,Monday,2023-07,30,3,H2,Noite (18–23h),Pequeno (1–5),$100–$250
e1e63a75-4898-44e0-bae3-b7949755b6ae,20230724,2023-07-24,WDID10632,WCID6001,Kissimmee,284.69,18,1,10,True,1,70.8255595,Monday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$250–$400
25416901-33bd-477d-b036-44348c15adf4,20230724,2023-07-24,WDID10309,WCID5587,Altamonte Springs,167.96,8,1,0,True,1,70.8255595,Monday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),$100–$250
66b6ad19-283a-4fcc-8476-29edf1e1d8e0,20230724,2023-07-24,WDID10417,WCID6220,Kissimmee,94.97,3,1,13,True,1,70.8255595,Monday,2023-07,30,3,H2,Tarde (12–17h),Pequeno (1–5),< $100
84380c43-51c9-41ca-9eec-37b03ee2e0b1,20230724,2023-07-24,WDID10447,WCID5299,Kissimmee,603.04,5,1,10,True,1,70.8255595,Monday,2023-07,30,3,H2,Manhã (6–11h),Pequeno (1–5),> $400
9c79fa3a-e232-4420-b608-ca1bfb73c4ae,20230724,2023-07-24,WDID10732,WCID5735,Winter Park,224.89,19,1,18,True,1,70.8255595,Monday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$100–$250
64332135-4312-424a-ae0f-16f0e7ede3bf,20230724,2023-07-24,WDID10508,WCID5506,Apopka,271.4,12,1,20,True,1,70.8255595,Monday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$250–$400
c5cf4eb7-9495-49f2-a4e1-80311c7950ee,20230724,2023-07-24,WDID10057,WCID5723,Kissimmee,443.35,7,0,21,False,0,0.0,Monday,2023-07,30,3,H2,Noite (18–23h),Médio (6–10),> $400
65012119-46ef-4998-86dc-924e3d5f2577,20230724,2023-07-24,WDID10085,WCID5066,Apopka,425.91,18,0,20,False,0,0.0,Monday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),> $400
e600b958-eca3-490e-bd40-365998fcc2dd,20230724,2023-07-24,WDID10589,WCID5764,Altamonte Springs,164.3,16,0,19,False,0,0.0,Monday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$100–$250
3cf592a7-9708-4df8-864e-65d0854bbdef,20230724,2023-07-24,WDID10838,WCID5580,Sanford,560.85,17,0,14,False,0,0.0,Monday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),> $400
661a3dbe-3786-447a-b7cc-0ca00dd3b3bd,20230724,2023-07-24,WDID09897,WCID6158,Clermont,493.97,3,0,2,False,0,0.0,Monday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),> $400
866f9736-8e27-4902-b847-e526c10f3920,20230724,2023-07-24,WDID09943,WCID6007,Apopka,273.89,17,0,23,False,0,0.0,Monday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$250–$400
b24c1e19-f3f6-4e08-b3d1-8e46f97fa1ad,20230724,2023-07-24,WDID10004,WCID5405,Altamonte Springs,351.27,3,0,17,False,0,0.0,Monday,2023-07,30,3,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
faad5417-a6e4-420f-b74e-33dba22997cc,20230724,2023-07-24,WDID10373,WCID5871,Kissimmee,71.78,19,0,10,False,0,0.0,Monday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),< $100
d420c184-ee40-4198-8d14-a9b37f013482,20230724,2023-07-24,WDID10777,WCID5765,Orlando,314.56,6,0,15,False,0,0.0,Monday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),$250–$400
e7e8fbb4-d0b8-48b2-b79f-a29cce96d335,20230724,2023-07-24,WDID10507,WCID5236,Altamonte Springs,419.11,13,0,8,False,0,0.0,Monday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),> $400
dacbc28a-2fe4-42af-85b3-535a17ed6b6b,20230724,2023-07-24,WDID10926,WCID5332,Sanford,453.75,10,0,6,False,0,0.0,Monday,2023-07,30,3,H2,Manhã (6–11h),Médio (6–10),> $400
d806b603-9842-4eb8-aaf6-f4091de9602d,20230724,2023-07-24,WDID10067,WCID5052,Kissimmee,158.53,18,0,17,False,0,0.0,Monday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),$100–$250
61f3ca63-bd62-4b9b-886d-a3fedd75f6a9,20230724,2023-07-24,WDID10261,WCID6013,Kissimmee,497.2,6,0,0,False,0,0.0,Monday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),> $400
614e21ed-f5a8-439a-b3d9-9ab43c1f3cd4,20230724,2023-07-24,WDID10280,WCID5408,Kissimmee,154.92,1,0,3,False,0,0.0,Monday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),$100–$250
5f873b3c-4af7-4181-9c55-d5ad680ff3f1,20230724,2023-07-24,WDID11044,WCID5592,Sanford,316.03,5,0,1,False,0,0.0,Monday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),$250–$400
3124a650-894f-4f47-9bab-f420806cf613,20230724,2023-07-24,WDID09914,WCID6109,Kissimmee,145.16,11,0,7,False,0,0.0,Monday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
8e84aaa6-c26d-4a57-8573-d25672ee2062,20230724,2023-07-24,WDID10155,WCID5291,Orlando,24.46,12,0,0,False,0,0.0,Monday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),< $100
a8e75fc2-e184-4f5c-9c66-9e206d3fcc90,20230724,2023-07-24,WDID11026,WCID5853,Orlando,43.73,19,0,8,False,0,0.0,Monday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),< $100
961577b0-7d74-4cf2-adde-6988ab78f93f,20230724,2023-07-24,WDID10096,WCID5132,Altamonte Springs,66.54,16,0,13,False,0,0.0,Monday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),< $100
ee7620b8-94ac-4223-8559-d84c442757e7,20230724,2023-07-24,WDID10097,WCID5949,Altamonte Springs,65.74,16,0,20,False,0,0.0,Monday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),< $100
3ea00c5a-1fd5-4953-9d50-e82a7626fd86,20230724,2023-07-24,WDID10245,WCID5791,Apopka,441.91,17,0,19,False,0,0.0,Monday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),> $400
b9cfb365-7349-4716-baa8-401b32d8582f,20230724,2023-07-24,WDID11071,WCID5508,Orlando,482.99,11,0,4,False,0,0.0,Monday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),> $400
bfa0c1c4-7c2f-4d31-ac7c-720774d9a0a1,20230724,2023-07-24,WDID09874,WCID5195,Orlando,302.93,11,0,1,False,0,0.0,Monday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),$250–$400
40391640-9e53-44ad-a54b-43425ba737a2,20230724,2023-07-24,WDID10189,WCID5200,Clermont,74.06,1,0,16,False,0,0.0,Monday,2023-07,30,3,H2,Tarde (12–17h),Pequeno (1–5),< $100
7bef39b1-8df1-4f57-af53-e7c6dfe078b4,20230725,2023-07-25,WDID10508,WCID5905,Winter Park,367.18,8,1,13,True,1,70.8255595,Tuesday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),$250–$400
059b58ab-78d5-460c-8195-5fb9d781ba21,20230725,2023-07-25,WDID10533,WCID5773,Winter Park,199.21,12,1,9,True,1,70.8255595,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
3b912e07-fb64-439e-b14d-85482b22ec0b,20230725,2023-07-25,WDID10540,WCID5273,Altamonte Springs,182.03,16,1,9,True,1,70.8255595,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
96212882-c8fd-4202-b733-d0e17da2ae78,20230725,2023-07-25,WDID10540,WCID6196,Orlando,745.19,12,1,17,True,1,70.8255595,Tuesday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),> $400
fe4a2e4d-3eca-430d-930c-fcb0651a24e9,20230725,2023-07-25,WDID09878,WCID5893,Winter Park,248.95,7,1,1,True,1,70.8255595,Tuesday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),$100–$250
92e55fb4-a458-4f61-8d8c-a60c12419cb4,20230725,2023-07-25,WDID10584,WCID5106,Altamonte Springs,473.89,4,0,7,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Pequeno (1–5),> $400
63169edd-baef-4c52-8f72-2adb57ecbf88,20230725,2023-07-25,WDID10493,WCID5520,Apopka,97.59,18,0,0,False,0,0.0,Tuesday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),< $100
215c4be4-a87b-4762-a641-46f903f44f69,20230725,2023-07-25,WDID10148,WCID6154,Altamonte Springs,62.07,17,0,20,False,0,0.0,Tuesday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),< $100
44e8ef86-697a-4e72-8daf-03af6a997417,20230725,2023-07-25,WDID10488,WCID5943,Clermont,187.41,10,0,18,False,0,0.0,Tuesday,2023-07,30,3,H2,Noite (18–23h),Médio (6–10),$100–$250
6cc674fc-fc56-4486-b1ef-e6031d8e569e,20230725,2023-07-25,WDID10962,WCID5199,Clermont,29.31,4,0,12,False,0,0.0,Tuesday,2023-07,30,3,H2,Tarde (12–17h),Pequeno (1–5),< $100
e8e7d0f6-008e-40e3-a42d-9069d3daa004,20230725,2023-07-25,WDID10369,WCID5630,Altamonte Springs,359.91,8,0,22,False,0,0.0,Tuesday,2023-07,30,3,H2,Noite (18–23h),Médio (6–10),$250–$400
53742df6-1da2-4df7-8cdf-bb53e2de12d6,20230725,2023-07-25,WDID10572,WCID5307,Orlando,36.65,15,0,10,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),< $100
be468d68-c9ad-4caf-aafd-6bfeb0bf9221,20230725,2023-07-25,WDID10608,WCID5857,Altamonte Springs,371.9,9,0,0,False,0,0.0,Tuesday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),$250–$400
1e4065ab-0abf-488d-a57e-5d1dd3f37cae,20230725,2023-07-25,WDID10671,WCID6029,Winter Park,117.33,11,0,11,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
f578b3ff-b53b-41a3-9d34-4e1e52dc9c6f,20230725,2023-07-25,WDID10906,WCID5143,Kissimmee,357.97,10,0,7,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Médio (6–10),$250–$400
6443466b-578a-401d-9177-acbd3f219cb6,20230725,2023-07-25,WDID10272,WCID5593,Altamonte Springs,285.9,13,0,19,False,0,0.0,Tuesday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$250–$400
2338836a-8e7f-44b5-b88d-0d4ae1696d08,20230725,2023-07-25,WDID10339,WCID5886,Kissimmee,127.24,6,0,9,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Médio (6–10),$100–$250
9955594d-95e2-4499-9d6c-7e114f408a00,20230725,2023-07-25,WDID10878,WCID5285,Altamonte Springs,86.95,16,0,19,False,0,0.0,Tuesday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),< $100
9ef8cc4d-fab2-4198-bdbe-949f20045885,20230725,2023-07-25,WDID09904,WCID5820,Kissimmee,403.74,17,0,13,False,0,0.0,Tuesday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),> $400
6de8cd3c-8ca8-49f0-8742-44f765f87e48,20230725,2023-07-25,WDID10276,WCID6050,Winter Park,220.13,19,0,10,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
76fb664b-7c26-41a7-9236-b55941d105fc,20230725,2023-07-25,WDID10373,WCID5744,Winter Park,307.23,17,0,10,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$250–$400
7a2edd66-ec2c-4c24-9986-054f0448d803,20230725,2023-07-25,WDID10514,WCID5660,Winter Park,160.17,7,0,0,False,0,0.0,Tuesday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),$100–$250
056d0a2d-91e2-41d3-aefa-a7c4a16f65fc,20230725,2023-07-25,WDID09880,WCID5784,Apopka,425.76,11,0,7,False,0,0.0,Tuesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),> $400
6683974a-d72f-4223-9f31-b0119c748fd7,20230725,2023-07-25,WDID10604,WCID5666,Winter Park,56.46,3,0,19,False,0,0.0,Tuesday,2023-07,30,3,H2,Noite (18–23h),Pequeno (1–5),< $100
3c391dd4-439f-4fc3-be70-2d422d7a4821,20230725,2023-07-25,WDID10685,WCID5548,Sanford,487.91,5,0,5,False,0,0.0,Tuesday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),> $400
1fc01216-bfa1-4920-9f0c-fce56516c9e0,20230726,2023-07-26,WDID10469,WCID5125,Orlando,356.75,14,1,18,True,1,70.8255595,Wednesday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$250–$400
34d78dea-26bf-4d65-838a-ca8c7c22c60a,20230726,2023-07-26,WDID10477,WCID5505,Kissimmee,416.32,18,1,10,True,1,70.8255595,Wednesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),> $400
ec551329-1a07-453d-a415-3462672c6e40,20230726,2023-07-26,WDID10618,WCID5767,Apopka,248.66,10,1,14,True,1,70.8255595,Wednesday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),$100–$250
1af8ad8b-5789-47ae-9584-00aea0fb75eb,20230726,2023-07-26,WDID10332,WCID5434,Apopka,383.25,6,0,10,False,0,0.0,Wednesday,2023-07,30,3,H2,Manhã (6–11h),Médio (6–10),$250–$400
d13c0839-2650-4b96-adb0-04bb3f098bee,20230726,2023-07-26,WDID10977,WCID5334,Apopka,284.56,16,0,22,False,0,0.0,Wednesday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$250–$400
5e31bf19-7393-4753-a46e-ccecdf889524,20230726,2023-07-26,WDID10422,WCID5955,Orlando,42.47,16,0,17,False,0,0.0,Wednesday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),< $100
d99c9ab2-738f-4666-9d00-048131e58820,20230726,2023-07-26,WDID10482,WCID5234,Altamonte Springs,246.97,6,0,19,False,0,0.0,Wednesday,2023-07,30,3,H2,Noite (18–23h),Médio (6–10),$100–$250
596ffcee-6411-483a-99d6-effa441537bc,20230726,2023-07-26,WDID10524,WCID6169,Sanford,398.88,15,0,9,False,0,0.0,Wednesday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$250–$400
a83773b3-0285-4bce-8647-7ecca649b208,20230726,2023-07-26,WDID10663,WCID5524,Clermont,262.01,9,0,10,False,0,0.0,Wednesday,2023-07,30,3,H2,Manhã (6–11h),Médio (6–10),$250–$400
22d33d66-c7e3-4f2b-90f2-21ccb52f8e83,20230726,2023-07-26,WDID09888,WCID5339,Kissimmee,140.11,19,0,1,False,0,0.0,Wednesday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),$100–$250
3a1e66d6-c6c0-4f8b-8e77-76039fb72cc4,20230726,2023-07-26,WDID10814,WCID6013,Winter Park,283.41,4,0,20,False,0,0.0,Wednesday,2023-07,30,3,H2,Noite (18–23h),Pequeno (1–5),$250–$400
edbbd659-d089-4c90-9a15-ec7adf04494d,20230726,2023-07-26,WDID10925,WCID5587,Winter Park,488.57,3,0,4,False,0,0.0,Wednesday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),> $400
0f4a4c3d-1d3f-4cae-bbc8-27dbbaa3960d,20230726,2023-07-26,WDID10928,WCID6230,Apopka,423.4,10,0,12,False,0,0.0,Wednesday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),> $400
18d17fe3-6b5c-4c8e-9a45-4f2d6c607a87,20230726,2023-07-26,WDID09876,WCID5512,Clermont,333.03,10,0,17,False,0,0.0,Wednesday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),$250–$400
65dc5abe-039a-4beb-bf16-62f17847907e,20230726,2023-07-26,WDID09936,WCID6003,Orlando,32.14,19,0,4,False,0,0.0,Wednesday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),< $100
0cdb1743-c84c-4663-8c82-7f18db84f93c,20230726,2023-07-26,WDID10923,WCID5679,Sanford,188.42,19,0,17,False,0,0.0,Wednesday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),$100–$250
9c2ecd53-566d-4b33-a0e4-8e8c4af0150a,20230726,2023-07-26,WDID10404,WCID6116,Sanford,389.51,9,0,8,False,0,0.0,Wednesday,2023-07,30,3,H2,Manhã (6–11h),Médio (6–10),$250–$400
7a216b32-7a7f-45fa-85ca-214bde61830f,20230726,2023-07-26,WDID10512,WCID5452,Apopka,170.99,17,0,13,False,0,0.0,Wednesday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),$100–$250
eced51b4-175b-469e-aa0f-30d63d9f3036,20230726,2023-07-26,WDID10533,WCID5403,Apopka,309.63,9,0,20,False,0,0.0,Wednesday,2023-07,30,3,H2,Noite (18–23h),Médio (6–10),$250–$400
3eddabe0-c8f3-415b-8005-d7ff1ab2c02e,20230726,2023-07-26,WDID11005,WCID6172,Winter Park,251.17,9,0,16,False,0,0.0,Wednesday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),$250–$400
a5e5f1f9-7916-4b64-813a-e7ae145a28a9,20230726,2023-07-26,WDID10277,WCID5108,Kissimmee,242.2,13,0,2,False,0,0.0,Wednesday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),$100–$250
a45a48ff-0f25-43b6-b994-dd2f21cdcf4d,20230727,2023-07-27,WDID10355,WCID6083,Winter Park,288.2,7,2,0,True,1,70.8255595,Thursday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),$250–$400
cf3d8e46-cb56-4928-8550-5ec856e37bae,20230727,2023-07-27,WDID10552,WCID5832,Sanford,109.65,5,1,4,True,1,70.8255595,Thursday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),$100–$250
dd023695-a2a7-46d0-9f67-70661e43a6ee,20230727,2023-07-27,WDID10714,WCID5030,Clermont,426.67,12,1,10,True,1,70.8255595,Thursday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),> $400
7051924c-cb98-47ba-9aa4-d4fe9ce4c129,20230727,2023-07-27,WDID10073,WCID5623,Kissimmee,361.2,3,1,12,True,1,70.8255595,Thursday,2023-07,30,3,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
02202dc8-99e9-4a8a-912d-887b5592760a,20230727,2023-07-27,WDID10227,WCID5188,Altamonte Springs,789.32,13,1,6,True,1,70.8255595,Thursday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),> $400
96ff4c29-90a4-4577-b08b-b91f4db46d33,20230727,2023-07-27,WDID10689,WCID6017,Orlando,321.57,11,1,11,True,1,70.8255595,Thursday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$250–$400
43d4b47a-3266-40c3-8792-5ac15bf3eee4,20230727,2023-07-27,WDID10311,WCID5153,Orlando,156.98,14,1,13,True,1,70.8255595,Thursday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),$100–$250
cfe09b12-5ce5-4ac5-a5da-f1bc29f5b458,20230727,2023-07-27,WDID10464,WCID5915,Sanford,113.87,17,1,14,True,1,70.8255595,Thursday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),$100–$250
48572176-6b36-46ba-8207-cee193d834de,20230727,2023-07-27,WDID10543,WCID5823,Sanford,158.01,6,1,15,True,1,70.8255595,Thursday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),$100–$250
42287a80-ccbb-4be8-8fd9-94f6296a86c1,20230727,2023-07-27,WDID09894,WCID5578,Winter Park,125.93,12,0,10,False,0,0.0,Thursday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
31efd818-0ca9-451d-92f6-b6cf68e2144a,20230727,2023-07-27,WDID10701,WCID5430,Sanford,472.39,16,0,1,False,0,0.0,Thursday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),> $400
21e76f04-c321-4872-b03e-96d87e00b83a,20230727,2023-07-27,WDID10863,WCID5599,Winter Park,480.85,1,0,10,False,0,0.0,Thursday,2023-07,30,3,H2,Manhã (6–11h),Pequeno (1–5),> $400
5deda65f-a6fa-4846-a0ba-e2aa5afb8c3f,20230727,2023-07-27,WDID11086,WCID6008,Apopka,490.99,8,0,17,False,0,0.0,Thursday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),> $400
a8b6a3c7-ddd9-4dfc-adfa-7491de6f4eeb,20230727,2023-07-27,WDID10057,WCID5837,Altamonte Springs,397.14,13,0,22,False,0,0.0,Thursday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$250–$400
27596424-45ee-4773-94e1-b499ba04516f,20230727,2023-07-27,WDID10297,WCID5283,Orlando,44.39,11,0,4,False,0,0.0,Thursday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),< $100
4b57ab3f-ccfe-48b6-93ce-9bdabcfa9bcd,20230727,2023-07-27,WDID10405,WCID5661,Kissimmee,188.63,18,0,23,False,0,0.0,Thursday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$100–$250
13c7df73-052c-4531-b87c-8fe1f478c156,20230727,2023-07-27,WDID11110,WCID5351,Apopka,97.32,12,0,15,False,0,0.0,Thursday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),< $100
c97c9cda-4a19-408a-978a-40a8fcf1b0a2,20230727,2023-07-27,WDID09886,WCID5839,Winter Park,45.28,12,0,3,False,0,0.0,Thursday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),< $100
e08eef76-63a2-4998-8268-1bba00ab6d5f,20230727,2023-07-27,WDID10689,WCID5556,Altamonte Springs,364.64,18,0,9,False,0,0.0,Thursday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$250–$400
772ccbab-ac23-4499-a535-bb19541ec1f0,20230727,2023-07-27,WDID10759,WCID5287,Altamonte Springs,51.44,2,0,22,False,0,0.0,Thursday,2023-07,30,3,H2,Noite (18–23h),Pequeno (1–5),< $100
68323253-556a-4499-82af-f61ec0025ad5,20230727,2023-07-27,WDID10085,WCID5020,Clermont,257.08,17,0,12,False,0,0.0,Thursday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),$250–$400
fffe0b77-94dd-4a8e-92e2-d8a50b8a96d2,20230727,2023-07-27,WDID10989,WCID5372,Winter Park,64.53,5,0,5,False,0,0.0,Thursday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),< $100
ff7fd6a1-80b4-4268-867b-0225d455a3d7,20230727,2023-07-27,WDID11098,WCID5709,Kissimmee,406.42,14,0,10,False,0,0.0,Thursday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),> $400
9f1deb7d-cf67-4af5-9f01-2441a9f34db5,20230727,2023-07-27,WDID10588,WCID5339,Orlando,151.21,8,0,3,False,0,0.0,Thursday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),$100–$250
02ba86f0-c0a4-427d-9ccd-e53a0b0e8ce5,20230728,2023-07-28,WDID10250,WCID5778,Clermont,453.71,12,1,15,True,1,70.8255595,Friday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),> $400
4a8c2151-6b24-472c-a5bd-93b7bd986ddf,20230728,2023-07-28,WDID10610,WCID5690,Apopka,190.35,1,1,6,True,1,70.8255595,Friday,2023-07,30,3,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
6f8dacc4-61a4-4626-8e58-426a193e695c,20230728,2023-07-28,WDID10647,WCID5855,Altamonte Springs,134.8,3,0,3,False,0,0.0,Friday,2023-07,30,3,H2,Madrugada (0–5h),Pequeno (1–5),$100–$250
a5f12327-babf-4792-9c43-7ab1378e6b5b,20230728,2023-07-28,WDID10190,WCID5042,Orlando,703.48,8,0,14,False,0,0.0,Friday,2023-07,30,3,H2,Tarde (12–17h),Médio (6–10),> $400
667b0ba1-fdb1-4f47-b850-a0c23f192422,20230728,2023-07-28,WDID10327,WCID5452,Orlando,420.17,17,0,1,False,0,0.0,Friday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),> $400
a483d5aa-67a6-4912-a904-4f2325ea1180,20230728,2023-07-28,WDID11117,WCID6150,Altamonte Springs,103.74,1,0,17,False,0,0.0,Friday,2023-07,30,3,H2,Tarde (12–17h),Pequeno (1–5),$100–$250
358ef219-4bfb-4829-aa76-c0e8d9cd7a21,20230728,2023-07-28,WDID10059,WCID5233,Orlando,226.95,16,0,22,False,0,0.0,Friday,2023-07,30,3,H2,Noite (18–23h),Grande (11–20),$100–$250
40a7b161-4581-4ebf-b769-5806d1ffccd5,20230728,2023-07-28,WDID10075,WCID6125,Altamonte Springs,472.28,7,0,1,False,0,0.0,Friday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),> $400
bfc10548-d015-42b9-a60f-81c429999b45,20230728,2023-07-28,WDID10086,WCID5954,Altamonte Springs,237.6,18,0,13,False,0,0.0,Friday,2023-07,30,3,H2,Tarde (12–17h),Grande (11–20),$100–$250
b028d488-9ee5-4d5c-a00d-bc205e9dad62,20230728,2023-07-28,WDID10269,WCID5383,Kissimmee,239.24,3,0,9,False,0,0.0,Friday,2023-07,30,3,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
a2323000-e5ec-4390-a793-4aa442217b40,20230728,2023-07-28,WDID10299,WCID5156,Orlando,146.66,1,0,11,False,0,0.0,Friday,2023-07,30,3,H2,Manhã (6–11h),Pequeno (1–5),$100–$250
3a557c10-0a85-48d8-8be5-aff482c9bd3f,20230728,2023-07-28,WDID10475,WCID5363,Clermont,451.98,10,0,0,False,0,0.0,Friday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),> $400
0ad0c463-6dba-4455-93df-1594ca0d3e89,20230728,2023-07-28,WDID10543,WCID5692,Sanford,126.09,15,0,10,False,0,0.0,Friday,2023-07,30,3,H2,Manhã (6–11h),Grande (11–20),$100–$250
ba597f4a-a3d0-458c-9e4c-40bda870df69,20230728,2023-07-28,WDID10686,WCID5279,Sanford,462.49,16,0,0,False,0,0.0,Friday,2023-07,30,3,H2,Madrugada (0–5h),Grande (11–20),> $400
539ef49e-ab2d-4ca7-af09-a03cd09fa226,20230728,2023-07-28,WDID09991,WCID5780,Sanford,209.78,10,0,6,False,0,0.0,Friday,2023-07,30,3,H2,Manhã (6–11h),Médio (6–10),$100–$250
6ce29ce1-2991-4d46-bd7f-f0c05d000388,20230728,2023-07-28,WDID10129,WCID5361,Orlando,45.11,6,0,4,False,0,0.0,Friday,2023-07,30,3,H2,Madrugada (0–5h),Médio (6–10),< $100
28d32ef2-6d07-43ac-9896-1741f6e0ff0a,20230728,2023-07-28,WDID10306,WCID5653,Orlando,372.2,2,0,15,False,0,0.0,Friday,2023-07,30,3,H2,Tarde (12–17h),Pequeno (1–5),$250–$400
